seed_query,title,description,postdate,link,bloggername,bloggerlink
가볼만한곳,"아산 아파트 분양 ""계약금 500만원"" 파격 조건 49층 로얄층...",아산모델하우스 #최동용부장 #아산부동산 #아산미분양아파트 #온양온천역아파트 #아산초고층아파트 #아산투자 #아산주말 가볼만한곳 #아산합리적분양가 #아산랜드마크 #계약금500만원 #아산분양정보,2026-05-31,https://blog.naver.com/doggodaii/224301566085,ddrane_flower 소소한일상,blog.naver.com/doggodaii
서울,누수탐지 방법과 타일 점검법으로 안전한 주거공간 유지하기,서울 서초구 누수탐지에 대해 소개할게요. 누수가 걱정되면 꼭 찾아봐야 할 곳이에요. 전문가들이 정확한 진단과 빠른 수리를 제공해주니까 믿고 맡길 수 있어요. 서울 에서 믿을 수 있는 누수 탐지 서비스를...,2026-05-31,https://blog.naver.com/iabcbyl682/224301050784,다꾸 일기장,blog.naver.com/iabcbyl682
서울,회기 맛집 그린어반 솔직후기✨ 메뉴판 추천 메뉴,"그린어반 서울 동대문구 회기로21길 9 (회기동) 2층 ✅영업시간: 매일 08:00 - 23:00 0507-1343-7800 Instagram @greenurban.official2026 도시에서 잘 먹는 한 끼, 그린어반입니다. 바쁜 하루 속에서도 대충 때우는 식사가 아닌...",2026-05-31,https://blog.naver.com/rofla1616/224300847472,"유목민 라이프 기록""*",blog.naver.com/rofla1616
서울,성북구 돈암동 한신한진아파트 청소 후기: 인테리어 준공청소...,"♂️ 프리지아클린 시공 가능 지역 안내 저희 프리지아클린은 **파주, 일산(고양)**을 거점으로 서울 전 지역 및 경기 북부(의정부, 양주, 남양주 등) 전역을 내 집처럼 꼼꼼하게 케어해 드리고 있습니다....",2026-05-31,https://blog.naver.com/max4816/224301189805,프리미엄 청소전문 프리지아:네이버블로그,blog.naver.com/max4816
서울,서울 웨딩 박람회 꼼꼼히 살펴보기,"웨딩 박람회, 나에게 꼭 맞는 곳 찾는 현실적인 방법 결혼 준비를 시작하면서 가장 먼저 마주하는 정보의 홍수. 수많은 웨딩 박람회 소식 속에서 '어딜 가야 하지?', '뭘 봐야 하지?' 막막함을 느낀 경험이 있다. 1년...",2026-05-31,https://blog.naver.com/tvysmfl31086_jf/224301614521,창의성의 경험 도돌,blog.naver.com/tvysmfl31086_jf
서울,"[강남역, 서초동, 역삼동, 양재동]기능성 렌즈의 한계...",문의주시면 친절하게 상담 도와드리겠습니다. 카카오톡 ID : rodeo 로데오안경 강남역점 ☎ : 010-95671-3022 카톡 : rodeo 위치 : 서울 특별시 서초구 사임당로 174 1층 영업시간 월~금 : 10:00 ~ 19:30 토~일 : 10:30 ~ 19:30,2026-05-31,https://blog.naver.com/sha1210/224301810420,로데오안경원-강남점,blog.naver.com/sha1210
핫플,# 당산역 맛집 추천｜부엉이산장에서 오나리찜과 육전 먹고 온...,** #당산역맛집 #당산역술집 #부엉이산장 #당산맛집 #당산술집 #당산안주맛집 #오나리찜 #육전맛집 #영등포구맛집 #먹스타그램 #맛집블로그 #당산데이트 #서울술집추천 #내돈내산 #당산 핫플,2026-05-31,https://blog.naver.com/dowell2928/224277655404,참된리뷰,blog.naver.com/dowell2928
서울,하수구 막힘 예방과 관리로 안전한 주거환경 만들기,서울 노원구 하수구막힘에 대해 이야기해볼까 해요. 여기서는 하수구 문제를 쉽게 해결할 수 있답니다. 서울 에서 이런 고민이 있으시다면 꼭 방문해보세요. 편리한 서비스 덕분에 속 시원하게 해결할 수 있어요!...,2026-05-31,https://blog.naver.com/wvuefbe4961/224301048058,안무가의 동작,blog.naver.com/wvuefbe4961
서울,"강제 유급휴가에도 웃는 직장인, 주식으로 10억 벌기 비결은?","항목 상세 내용 비고 나이 52세 직장인 보유자산 약 35억 원 금융자산 포함 투자경력 2년 이상 주식과 ETF 등 분산투자 투자지역 한국 및 미국 서울 , 일산, 부산 거주 투자방식 S&P500, 나스닥, 금 ETF 등 국내외 다양한...",2026-05-31,https://blog.naver.com/minsuck0629/224301810541,하밍의 일상#,blog.naver.com/minsuck0629
서울,"성북구 웨딩홀, 이것만 알면 충분","특히 서울 성북구 지역에서 결혼을 앞둔 예비부부라면, 로맨틱한 분위기부터 세련된 현대식까지 다양한 선택지 속에서 나에게 꼭 맞는 장소를 찾기란 쉽지 않죠. 처음에는 이곳저곳 정보를 찾아보며 '이곳이...",2026-05-31,https://blog.naver.com/jtfgfs48109_wb/224301528185,숙면의 빛나는 별,blog.naver.com/jtfgfs48109_wb
데이트,"북한강 뷰 서울근교 남양주 카페 ‘엠아르’ 수제버거, 봉골레...",서울 근교 카페에서 데이트 하고 싶은 분들에게 추천입니다! 강아지 동반 가능한 카페니 강아지랑 좋은 추억 만들기도 강추입니다 그럼 지금까지 꼬모의 북한강 뷰 남양주 카페 ‘엠아르’후기였습니당,2026-05-31,https://blog.naver.com/hodurizzang/224301810258,꼬모의 블로그,blog.naver.com/hodurizzang
서울,에피톤 프로젝트,5월 9일 민서가 1000원만에 뽑은 타조 나에게 주었다 ㅎㅎㅎㅎㅎ 민서 최고 채이까지 와서 같이 술 먹기 서울 에서 산 옷이라고 썰 풀다가 듣던 우리는 짭 아니냐고 놀렸는데 그런 소리 많이 들었다고 찍으라고...,2026-05-31,https://blog.naver.com/heartbejean_s/224301810148,-,blog.naver.com/heartbejean_s
서울,"평택아파트경매, 동문디이스트 경매 사건 분석","향후 개통 시 서울 주요 도심으로의 광역 교통망이 획기적으로 좋아질 텐데, 여기에 인근 브레인시티 아주대 평택ㅂㅇ 추진 소식과 이웃한 후속 단지들의 입주로 주변 인프라가 앞으로 계속 풍성해질 예정이라...",2026-05-31,https://blog.naver.com/dsd_auction/224299084366,"SBS 경매고수 방송출연,17년 경력 경매전문회사",blog.naver.com/dsd_auction
전시,"사운드의 집대성, 전문 도슨트와 즐기는 소리 전시 회 '오디움...","화요일 오전 10시엔 오디오 살롱(수요일 리스닝 세션), 오후 2시엔 전시 (목~토요일 전시 ) 예매 오픈 한 타임 당 약 30명이 정원이며 금방 매진되기 때문에 빠르게 예약 진행해야 함 오디움의 전시 예약은 보통...",2026-05-31,https://blog.naver.com/airi_33/224301799197,오타쿠 호소인의 덕질 일상,blog.naver.com/airi_33
서울,영화 군체 후기｜쿠키 영상 있을까?,군체는 서울 도심의 초고층 빌딩에서 벌어지는 감염 사태를 다루고 있습니다. 한 남자의 신고 전화 이후 정체불명의 바이러스가 퍼지기 시작하고 건물 안 사람들은 순식간에 고립됩니다. 초반 전개는 상당히...,2026-05-31,https://blog.naver.com/moodofbooks/224301044728,moodofbooks,blog.naver.com/moodofbooks
서울,"공동주택 공시가격 발표 시준, 우리 집 가격이 셋이나 되는 이유","서울 이 18.60%로 가장 많이 오르고, 인천은 거의 변동이 없었어요. 제주는 1.81% 떨어졌고, 강원과 충남도... 서울 안에서도 자치구별로 변동률이 천차만별이에요. 공시가격이 시세보다 낮은 진짜 이유 가장 많이...",2026-05-31,https://blog.naver.com/mansion375/224301638599,제주 아이비부동산,blog.naver.com/mansion375
서울,MAY26,"신분당선 진짜 깊게 있다,,, 약속이 언제 끝날지 몰라서 기차 늦게 잡앗는데 개일찍 끝나서 서울 역에 개일찍 도착,, 앞기차로 변경할 수 있는데 누가 계속 빠르게 채가는거냐 다시 돌아온 축제기간~ 작년에 이어...",2026-05-31,https://blog.naver.com/fl2x2/224301741785,にじゅういち,blog.naver.com/fl2x2
팝업,레이브 X 헬로키티 팝업 스토어 in 성수 둘러보기,"한남, 도산공원 인근에 있던 마르디 메크르디 팝업 도 성수에 등장했습니다. 성수가 갈수록 점점 핫해지고 팝업 스토어도 계속 생기니까 성수역 승하차량이 10만명이 넘길 정도입니다. 이제 성수에서...",2026-05-31,https://blog.naver.com/stculture09/224301774644,ST CULTURE 세계 청춘이라는 무대에 서다,blog.naver.com/stculture09
수도권,임대소득 2천만원 넘으면 세금 얼마나 낼까? 종합과세 핵심정리,종합과세 핵심정리 최근 서울을 비롯한 수도권 에서는 월세 수준이 꾸준히 높아지고 있다. 특히 역세권 오피스텔이나 신축 주거 시설의 경우 월세가 100만원을 넘는 사례도 쉽게 찾아볼 수 있다. 월세 수입이...,2026-05-31,https://blog.naver.com/goldax_/224301663238,부동산 부자꿈나무,blog.naver.com/goldax_
팝업,"골동품에 빠진 MZ, 답십리 고미술상가",ⓒ of 골동품으로 펼치는 실험적인 공간 of 고복희 건너편에 자리한 of는 성수동 팝업 스토어 열풍의 주역인 '프로젝트 렌트' 최원석 대표가 선보이는 고미술 편집숍이다. 매장 안으로 들어서면 모던한 블랙...,2026-05-31,https://blog.naver.com/denmagazine/224300005590,denmagazine,blog.naver.com/denmagazine
수도권,직산읍 공장임대 알아볼 때 반드시 확인해야 할 입지 조건 TOP5,"◆ 수도권 물류 거점, 직산읍이 주목받는 이유 요즘 직산읍 공장임대를 알아보시는 분들이 부쩍 늘었습니다. 문의 내용을 보면 대부분 비슷한 고민을 안고 계십니다. 수도권 접근성은 확보하면서 임대료...",2026-05-31,https://blog.naver.com/crueal3674/224301810215,민고부동산 | 천안 아산 공장 창고 전문,blog.naver.com/crueal3674
서울,[2021/11/27] 현주 대학면접 서울 방문기(2) - 덕수궁 돌담길...,"건국대학교에서 면접을 보고, 신당동 떡볶이타운에서 맛있는 점심을 먹고나서 대구로 내려오는 기차시간 동안 현주랑 덕수궁 돌담길을 걸어보려고 찾아왔다. 가을이 한껏 내려앉은 거리를 걸으며 사진을...",2026-05-31,https://blog.naver.com/donq12/224278266708,한돌漢湥의 보금자리,blog.naver.com/donq12
수도권,"LH, 6월 1일부터 시흥하중 A1 신혼희망타운 청약 접수",교통여건은 서해선 시흥시청역을 이용하면 김포공항 및 수도권 주요 노선과 연계가 가능해 광역 이동이 수월하다. 향후 신안산선과 월곶~판교선(경강선)이 개통되면 여의도와 판교까지의 접근성도...,2026-05-31,https://blog.naver.com/thys5477/224301833427,오마이컨,blog.naver.com/thys5477
수도권,부동산 주요 헤드라인 뉴스,"2026년 5월31일 부동산 주요 헤드라인 뉴스 GS건설, 수도권 정비사업 2건 수주… 상반기에만 5조원 달성 https://naver.me/5g44hMYs '빅매치 데이'…압구정 현대, 반포 래미안, 상대원...",2026-05-31,https://blog.naver.com/wkdrn139/224301832992,부자아빠 경제적 자유를 꿈꾸는 리앤장이대표,blog.naver.com/wkdrn139
후기,근로장려금 못 받는 경우 5가지｜이런 분들은 신청해도...,함께 보면 좋은 글 근로장려금 신청 마감 D-1｜자정 전 꼭 확인할 실수 5가지 & 근로장려금 재산 1억 7천만원 함정 후기 & 단독·홑벌이·맞벌이 근로장려금 얼마 받을까,2026-05-31,https://blog.naver.com/meoninote/224301195418,현실가장 재테크,blog.naver.com/meoninote
방문,24시 방문 예약 상담 청약... 분양가 가격 위치 당일 방문 하는법!,수원 영통역 우미린 모델하우스 24시 방문 예약 상담 청약 미분양 오피스텔 분양가 가격 위치 당일 방문 하는법! 수원 외곽 신축이나 화성 동탄 일대 비슷한 가격대 단지를 한참 비교하던 실거주 예정자 A씨가...,2026-05-31,https://blog.naver.com/dmsql1490/224301702784,찬찬히 잘먹는 블로그,blog.naver.com/dmsql1490
다녀온,"대전 근교 가성비 명문, 떼제베 CC 동·북 코스 레이아웃 및...","지난번에 경험한 서·남 코스가 비교적 완만하고 대중적인 난이도라면, 이번에 다녀온 동·북 코스는 조금 더 다이내믹하고 도전적인 레이아웃을 자랑합니다. 동(East) 코스 : ""섬세한 전략과 정교함이 필요한...",2026-05-31,https://blog.naver.com/xhappy83/224301828246,용한이집,blog.naver.com/xhappy83
방문,욕실 어두운 전등 철거 후 LED 매립등 설치 실제 작업 후기,현장으로 방문 을 드렸어요 서울특별시 양천구 목동동로 350 목동아파트 욕실 LED 매립등 설치와... 1598 (서울·경기·수도권 전지역 방문 드리고 있습니다) 고객님 댁에 기분좋은 변화를 드리는 무지개집수리...,2026-05-31,https://blog.naver.com/skffyd2820/224301828099,무지개집수리 010.2962.1598,blog.naver.com/skffyd2820
수도권,삼호개발,"2029년 ~ 2030년 초장기 물량: 동부간선 지하화 민간투자사업(약 684억 원), 수도권 광역급행철도(GTX-B) 노선 제4공구(약 852억 원), 현대자동차 공공기여 직접제공시설 2공구(약 836억 원, 준공 2030년 5월) 등....",2026-05-31,https://blog.naver.com/yosin03/224301828402,집중,blog.naver.com/yosin03
일상,한국은행 기준금리 인상 신호탄 하반기 재테크 전략은,"금리라는 거대한 흐름은 우리의 일상 과 자산 가치에 생각보다 아주 빠르고 깊숙하게 영향을 미칩니다. 한국은행이 보낸 하반기 인상 시그널을 가볍게 넘기지 마시고, 본인의 대출 구조와 자산 포트폴리오를...",2026-05-31,https://blog.naver.com/1n1project/224301827693,업무자동화 원앤원,blog.naver.com/1n1project
주말,부천 웨딩홀 명쾌하게 정리,"특히 주말 예식의 경우, 주차 대란을 겪지 않도록 충분한 주차 공간 확보 여부와 주차 시간을 꼭 확인해야 합니다. 실제로 몇몇 웨딩홀은 주차 공간이 부족해서 예식 시간에 늦는 하객들이 발생하기도 했고...",2026-05-31,https://blog.naver.com/zkugsoalg232649_hm/224301735994,홈트레이닝 노을,blog.naver.com/zkugsoalg232649_hm
수도권,대외활동-2026년도 kt wiz 퓨처스마케터 5기 학술제 공모,************@gmail.com ■ 선발 대상 : 수도권 지역 대학생 및 대학원생 ■ 모집 인원 : 최대 30팀 선발 ■ 모집 기간 : ~ 05.31(일) 23:59 까지 - 2026.06.09 (화) 17시 이후 발표 예정 ■ 활동 기간 : 2026.06...,2026-05-31,https://blog.naver.com/demonsea/224300908230,공모전 서포터즈 정보 공유,blog.naver.com/demonsea
수도권,"한화포레나 안산고잔2차 힘펠 휴젠뜨, 아이 있는 집 욕실이...",영림 도어 중문 인테리어 무료견적 & 무이자 12개월 롯데하이마트 안산선부점 수도권 1위 매장으로 가전제품을 가장 저렴하게 구입할 수 있는 좋은 기회를 제공합니다. 휴대폰 노트북 애플 등 다양한 제품군과...,2026-05-31,https://blog.naver.com/himartgroup/224301824304,선부로그,blog.naver.com/himartgroup
수도권,송도플룻레슨 제자들과 함께한 상반기 플룻 클래스 홈파티,프로필 - 수도권 4년제 관현악과 (플루트) 전공 - 수도권 4년제 음악학과 피아노 부전공 - 음악 심리상담사 1급 자격증 20.06.15취득 (등록번호 KRIVET-2015-004837) - 숙명여자대학교 일반대학원 관현악과(플룻)전공으로...,2026-05-31,https://blog.naver.com/shallom012/224301824035,슬기로운플룻생활(인천플룻레슨),blog.naver.com/shallom012
